Date & Time,Active Power,Forecasted Power
10/26/2021 12:10,12.7881,23.090619999999998
10/26/2021 12:20,11.0357,20.2538
10/26/2021 12:30,11.0066,19.927619999999997
10/26/2021 12:40,9.629100000000001,11.44458
10/26/2021 12:50,13.045399999999999,11.27841
10/26/2021 13:00,13.8322,10.210780000000002
10/26/2021 13:10,10.9451,10.08403
10/26/2021 13:20,7.8568,11.51234
10/26/2021 13:30,6.3605,11.331790000000002
10/26/2021 13:40,6.0637,9.866010000000001
10/26/2021 13:50,5.222899999999999,9.78192
10/26/2021 14:00,4.7975,6.6217299999999994
10/26/2021 14:10,4.0309,6.66638
10/26/2021 14:20,3.2137,5.6856599999999995
10/26/2021 14:30,4.4011000000000005,5.77325
10/26/2021 14:40,2.7841,4.33828
10/26/2021 14:50,1.4272,4.31947
10/26/2021 15:00,2.0244,4.69625
10/26/2021 15:10,2.5776,4.62455
10/26/2021 15:20,2.8394,2.3516
10/26/2021 15:30,4.7223999999999995,2.33361
10/26/2021 15:40,4.584899999999999,2.9372800000000003
10/26/2021 15:50,4.433,2.97565
10/26/2021 16:00,3.3081,4.57125
10/26/2021 16:10,2.7022,4.54047
10/26/2021 16:20,4.4808,4.2863299999999995
10/26/2021 16:30,7.2395,4.26121
10/26/2021 16:40,8.0014,3.05064
10/26/2021 16:50,6.9331000000000005,3.06681
10/26/2021 17:00,7.8957,6.74184
10/26/2021 17:10,5.4793,6.6109
10/26/2021 17:20,3.1206,6.15305
10/26/2021 17:30,2.9498,6.0403400000000005
10/26/2021 17:40,3.2872,4.19829
10/26/2021 17:50,2.8931,4.08379
10/26/2021 18:00,3.3897,2.82667
10/26/2021 18:10,2.6915999999999998,2.74043
10/26/2021 18:20,0.9191,2.80897
10/26/2021 18:30,0.038,2.70386
10/26/2021 18:40,0.0169,2.6000799999999997
10/26/2021 18:50,0.0,2.5874800000000002
10/26/2021 19:00,0.0,0.42485
10/26/2021 19:10,0.0,0.50236
10/26/2021 19:20,0.0,0.50307
10/26/2021 19:30,0.0,0.57837
10/26/2021 19:40,0.0,0.47574
10/26/2021 19:50,0.0,0.5477799999999999
10/26/2021 20:00,0.0,0.52939
10/26/2021 20:10,0.0,0.5974400000000001
10/26/2021 20:20,0.0,0.23292
10/26/2021 20:30,0.0,0.25699
10/26/2021 20:40,0.0,0.2039
10/26/2021 20:50,0.0,0.25869
10/26/2021 21:00,0.0,0.27482999999999996
10/26/2021 21:10,0.0,0.33436
10/26/2021 21:20,0.0,0.32717
10/26/2021 21:30,0.0,0.39183
10/26/2021 21:40,0.0,0.37291
10/26/2021 21:50,0.0,0.50317
10/26/2021 22:00,0.0,0.55487
10/26/2021 22:10,0.0,0.7042999999999999
10/26/2021 22:20,0.0,0.71362
10/26/2021 22:30,0.0658,0.88034
10/26/2021 22:40,0.0242,0.6808099999999999
10/26/2021 22:50,0.0,0.78879
10/26/2021 23:00,0.0,0.82162
10/26/2021 23:10,0.0,0.91767
10/26/2021 23:20,0.0,0.79247
10/26/2021 23:30,0.0,0.8885700000000001
10/26/2021 23:40,0.0,0.89148
10/26/2021 23:50,0.0,1.13393
10/27/2021 0:00,0.0,1.15076
10/27/2021 0:10,0.0,1.42157
10/27/2021 0:20,0.0,1.3565999999999998
10/27/2021 0:30,0.0,1.65726
10/27/2021 0:40,0.0,1.53745
10/27/2021 0:50,0.0,1.7544000000000002
10/27/2021 1:00,0.0,1.55975
10/27/2021 1:10,0.0,1.78756
10/27/2021 1:20,0.0,1.59473
10/27/2021 1:30,0.0,1.83213
10/27/2021 1:40,0.0,1.57393
10/27/2021 1:50,0.0,1.68917
10/27/2021 2:00,0.0,1.2899200000000002
10/27/2021 2:10,0.0,1.4096199999999999
10/27/2021 2:20,0.0,1.28321
10/27/2021 2:30,0.0,1.36209
10/27/2021 2:40,0.0,1.10782
10/27/2021 2:50,0.0,1.32373
10/27/2021 3:00,0.0,1.33422
10/27/2021 3:10,0.0,1.54763
10/27/2021 3:20,0.0,1.30653
10/27/2021 3:30,0.0,1.54043
10/27/2021 3:40,0.0,0.0
10/27/2021 3:50,0.0,0.0
10/27/2021 4:00,0.0,0.0
10/27/2021 4:10,0.0,0.0
10/27/2021 4:20,0.0,0.0
10/27/2021 4:30,0.0,0.0
10/27/2021 4:40,0.0,0.00894
10/27/2021 4:50,0.0,0.02002
10/27/2021 5:00,0.0,0.023629999999999998
10/27/2021 5:10,0.0,0.036289999999999996
10/27/2021 5:20,0.0,0.044719999999999996
10/27/2021 5:30,0.0,0.06007
10/27/2021 5:40,0.0022,0.09304000000000001
10/27/2021 5:50,0.11040000000000001,0.16158
10/27/2021 6:00,0.2512,0.21553
10/27/2021 6:10,0.6817000000000001,0.30169999999999997
10/27/2021 6:20,0.9693999999999999,0.46913
10/27/2021 6:30,1.7569000000000001,0.55947
10/27/2021 6:40,2.3105,1.06124
10/27/2021 6:50,2.5938000000000003,1.2198099999999998
10/27/2021 7:00,2.8406,1.99798
10/27/2021 7:10,3.6935,2.15809
10/27/2021 7:20,4.5027,2.85202
10/27/2021 7:30,3.9097,3.01257
10/27/2021 7:40,3.2589,2.9109499999999997
10/27/2021 7:50,2.7251,3.7038699999999998
10/27/2021 8:00,1.9033,2.9771300000000003
10/27/2021 8:10,1.9941,2.93497
10/27/2021 8:20,1.6679000000000002,2.50916
10/27/2021 8:30,2.2928,2.49064
10/27/2021 8:40,3.2091,1.8446600000000002
10/27/2021 8:50,4.0018,1.9062999999999999
10/27/2021 9:00,3.4431,2.34707
10/27/2021 9:10,2.6826999999999996,2.40954
10/27/2021 9:20,2.897,3.39206
10/27/2021 9:30,2.7333000000000003,3.4243200000000003
10/27/2021 9:40,3.4315,2.93002
10/27/2021 9:50,4.172899999999999,3.05847
10/27/2021 10:00,3.0086999999999997,3.58602
10/27/2021 10:10,1.8235999999999999,3.71041
10/27/2021 10:20,1.3111,4.34635
10/27/2021 10:30,0.4363,4.48026
10/27/2021 10:40,0.7193999999999999,2.1683499999999998
10/27/2021 10:50,1.3558,2.26756
10/27/2021 11:00,1.0447,2.34342
10/27/2021 11:10,1.3260999999999998,2.3994299999999997
10/27/2021 11:20,1.1624,1.9859200000000001
10/27/2021 11:30,0.9871,2.0570500000000003
10/27/2021 11:40,0.7665,2.3179600000000002
10/27/2021 11:50,0.44539999999999996,2.49736
10/27/2021 12:00,0.3431,1.93373
10/27/2021 12:10,0.357,2.15067
10/27/2021 12:20,0.6083,1.98449
10/27/2021 12:30,0.8446,2.21645
10/27/2021 12:40,0.9231,2.16627
10/27/2021 12:50,2.1955,2.52219
10/27/2021 13:00,3.1955,2.8647199999999997
10/27/2021 13:10,3.9132,3.24152
10/27/2021 13:20,19.0377,4.72905
10/27/2021 13:30,43.0859,5.083
10/27/2021 13:40,19.3659,5.39606
10/27/2021 13:50,23.1429,5.44391
10/27/2021 14:00,23.545900000000003,17.35016
10/27/2021 14:10,29.930799999999998,16.93993
10/27/2021 14:20,30.7147,18.41741
10/27/2021 14:30,18.180799999999998,17.95627
10/27/2021 14:40,1.885,26.0757
10/27/2021 14:50,0.0891,26.01652
10/27/2021 15:00,0.29669999999999996,16.84001
10/27/2021 15:10,0.0,17.17262
10/27/2021 15:20,0.2184,5.45755
10/27/2021 15:30,1.4664000000000001,6.26506
10/27/2021 15:40,0.5728,5.896859999999999
10/27/2021 15:50,0.281,6.48024
10/27/2021 16:00,0.0,7.13063
10/27/2021 16:10,0.0,7.6662
10/27/2021 16:20,0.0426,6.02963
10/27/2021 16:30,0.0091,6.61079
10/27/2021 16:40,0.0,5.86643
10/27/2021 16:50,0.1628,6.24316
10/27/2021 17:00,0.0154,5.44738
10/27/2021 17:10,0.7823,5.8055200000000005
10/27/2021 17:20,2.3296,5.33514
10/27/2021 17:30,2.4364,5.646229999999999
10/27/2021 17:40,0.9379,5.9675
10/27/2021 17:50,0.3911,6.52755
10/27/2021 18:00,1.1964000000000001,7.1013
10/27/2021 18:10,1.5684,7.63749
10/27/2021 18:20,1.1020999999999999,5.80103
10/27/2021 18:30,0.6387999999999999,6.4409600000000005
10/27/2021 18:40,0.0212,6.03834
10/27/2021 18:50,0.0,5.845680000000001
10/27/2021 19:00,0.0,4.28858
10/27/2021 19:10,0.0,3.98987
10/27/2021 19:20,0.0,2.59356
10/27/2021 19:30,0.0,2.2145
10/27/2021 19:40,0.0,1.99772
10/27/2021 19:50,0.0,2.12488
10/27/2021 20:00,0.0,1.7046
10/27/2021 20:10,0.0,1.84646
10/27/2021 20:20,0.0,1.7655399999999999
10/27/2021 20:30,0.0,1.87234
10/27/2021 20:40,0.0292,2.05436
10/27/2021 20:50,0.0,1.87231
10/27/2021 21:00,0.0,1.25704
10/27/2021 21:10,0.221,1.05613
10/27/2021 21:20,0.7343999999999999,0.67107
10/27/2021 21:30,4.9145,0.39044
10/27/2021 21:40,0.0469,1.02323
10/27/2021 21:50,0.0,1.2603499999999999
10/27/2021 22:00,0.0,4.3941300000000005
10/27/2021 22:10,0.0,4.580100000000001
10/27/2021 22:20,0.0,1.3794000000000002
10/27/2021 22:30,0.0,1.72905
10/27/2021 22:40,0.0,1.59262
10/27/2021 22:50,0.0,1.83256
10/27/2021 23:00,0.0,1.77748
10/27/2021 23:10,0.0,2.03047
10/27/2021 23:20,0.0,1.8975
10/27/2021 23:30,0.0,2.1673299999999998
10/27/2021 23:40,0.0,2.12232
10/27/2021 23:50,0.0,2.4456100000000003
10/28/2021 0:00,0.0,2.30371
10/28/2021 0:10,0.0,2.65048
10/28/2021 0:20,0.0,2.57046
10/28/2021 0:30,3.1447,2.93612
10/28/2021 0:40,55.216800000000006,2.5443000000000002
10/28/2021 0:50,81.4242,2.74656
10/28/2021 1:00,80.374,4.29687
10/28/2021 1:10,77.4114,4.4168
10/28/2021 1:20,56.8567,63.147529999999996
10/28/2021 1:30,37.701,61.03804
10/28/2021 1:40,24.3558,59.46967
10/28/2021 1:50,19.4938,57.90457
10/28/2021 2:00,13.488299999999999,21.283189999999998
10/28/2021 2:10,11.4532,21.048830000000002
10/28/2021 2:20,12.1145,17.469099999999997
10/28/2021 2:30,9.816600000000001,17.46002
10/28/2021 2:40,7.823600000000001,12.34624
10/28/2021 2:50,5.083399999999999,12.423879999999999
10/28/2021 3:00,3.8884000000000003,10.726870000000002
10/28/2021 3:10,6.5964,10.88193
10/28/2021 3:20,8.9207,5.57106
10/28/2021 3:30,8.421100000000001,6.1221499999999995
10/28/2021 3:40,7.186100000000001,8.094479999999999
10/28/2021 3:50,5.7488,8.18986
10/28/2021 4:00,4.283399999999999,8.28974
10/28/2021 4:10,5.6624,8.38244
10/28/2021 4:20,5.9655,7.35448
10/28/2021 4:30,6.4126,7.45305
10/28/2021 4:40,8.8265,7.44892
10/28/2021 4:50,10.4188,7.767
10/28/2021 5:00,6.3663,8.22203
10/28/2021 5:10,3.7620999999999998,8.5509
10/28/2021 5:20,3.9042,8.29362
10/28/2021 5:30,4.9416,8.662469999999999
10/28/2021 5:40,4.1567,6.68715
10/28/2021 5:50,2.2204,7.08985
10/28/2021 6:00,1.3607,7.942939999999999
10/28/2021 6:10,0.45389999999999997,8.3288
10/28/2021 6:20,1.5886,5.9877
10/28/2021 6:30,1.3956,6.4685500000000005
10/28/2021 6:40,1.1983,4.8145500000000006
10/28/2021 6:50,1.4747000000000001,5.123819999999999
10/28/2021 7:00,1.7007,5.36388
10/28/2021 7:10,1.3671,5.63582
10/28/2021 7:20,1.1195,4.877680000000001
10/28/2021 7:30,1.3585,5.164560000000001
10/28/2021 7:40,1.3719000000000001,2.88821
10/28/2021 7:50,2.8769,3.0289200000000003
10/28/2021 8:00,1.8836,3.0088600000000003
10/28/2021 8:10,0.8478,3.1361
10/28/2021 8:20,1.1428,3.0869299999999997
10/28/2021 8:30,4.2225,3.2197600000000004
10/28/2021 8:40,30.4713,2.51419
10/28/2021 8:50,36.921800000000005,2.58975
10/28/2021 9:00,30.1105,24.8245
10/28/2021 9:10,27.2055,24.04967
10/28/2021 9:20,18.485599999999998,27.512610000000002
10/28/2021 9:30,9.2247,26.66546
10/28/2021 9:40,3.7903000000000002,15.96298
10/28/2021 9:50,2.4758,15.849459999999999
10/28/2021 10:00,2.5784000000000002,8.49183
10/28/2021 10:10,4.5106,8.75232
10/28/2021 10:20,7.2589,4.3600200000000005
10/28/2021 10:30,7.8033,4.8261899999999995
10/28/2021 10:40,8.5155,6.9452
10/28/2021 10:50,8.0647,7.31859
10/28/2021 11:00,12.1035,9.19998
10/28/2021 11:10,12.8948,9.54161
10/28/2021 11:20,10.1565,9.542399999999999
10/28/2021 11:30,10.256200000000002,9.92327
10/28/2021 11:40,10.274,13.795530000000001
10/28/2021 11:50,11.313600000000001,14.14064
10/28/2021 12:00,11.0776,12.37596
10/28/2021 12:10,11.2081,12.85315
10/28/2021 12:20,9.563799999999999,13.51575
10/28/2021 12:30,11.290299999999998,14.0148
10/28/2021 12:40,13.011700000000001,13.119959999999999
10/28/2021 12:50,15.681700000000001,13.05709
10/28/2021 13:00,24.4984,12.70507
10/28/2021 13:10,19.9174,12.555309999999999
10/28/2021 13:20,32.526900000000005,16.54364
10/28/2021 13:30,77.16460000000001,16.15918
10/28/2021 13:40,59.3288,28.2291
10/28/2021 13:50,35.838,27.6328
10/28/2021 14:00,44.741,64.07932
10/28/2021 14:10,49.4741,62.1457
10/28/2021 14:20,49.1059,37.81898
10/28/2021 14:30,45.6547,36.82846
10/28/2021 14:40,44.3412,40.038650000000004
10/28/2021 14:50,42.283,39.11425
10/28/2021 15:00,31.8642,39.76986
10/28/2021 15:10,27.9275,38.89931
10/28/2021 15:20,23.9982,37.37222
10/28/2021 15:30,25.1386,36.58884
10/28/2021 15:40,29.2133,23.81156
10/28/2021 15:50,31.345599999999997,23.577689999999997
10/28/2021 16:00,26.4024,24.22046
10/28/2021 16:10,17.2865,23.94785
10/28/2021 16:20,19.9381,25.29995
10/28/2021 16:30,20.0973,24.9516
10/28/2021 16:40,20.174400000000002,17.38035
10/28/2021 16:50,29.3478,17.32275
10/28/2021 17:00,27.9083,19.69241
10/28/2021 17:10,19.725,19.52085
10/28/2021 17:20,19.8955,26.87728
10/28/2021 17:30,34.211,26.40454
10/28/2021 17:40,61.599,18.60857
10/28/2021 17:50,67.9767,18.27811
10/28/2021 18:00,46.967400000000005,33.008660000000006
10/28/2021 18:10,32.8636,32.05196
10/28/2021 18:20,22.8908,55.16242
10/28/2021 18:30,19.9428,53.320660000000004
10/28/2021 18:40,16.3601,33.00586
10/28/2021 18:50,15.552700000000002,27.53969
10/28/2021 19:00,17.4348,19.41905
10/28/2021 19:10,19.946900000000003,19.82905
10/28/2021 19:20,27.1218,16.68902
10/28/2021 19:30,36.583400000000005,17.33558
10/28/2021 19:40,40.8657,20.1584
10/28/2021 19:50,39.4045,19.96623
10/28/2021 20:00,31.5901,33.05406
10/28/2021 20:10,27.0622,32.29903
10/28/2021 20:20,23.7745,34.43436
10/28/2021 20:30,26.573700000000002,33.558949999999996
10/28/2021 20:40,30.949,22.52077
10/28/2021 20:50,35.923300000000005,22.34553
10/28/2021 21:00,34.1509,27.90879
10/28/2021 21:10,28.8442,27.52513
10/28/2021 21:20,20.2469,31.81856
10/28/2021 21:30,16.516099999999998,31.80947
10/28/2021 21:40,17.5147,31.87621
10/28/2021 21:50,18.2563,22.526139999999998
10/28/2021 22:00,18.633,23.02096
10/28/2021 22:10,12.608799999999999,20.94329
10/28/2021 22:20,10.141,21.55938
10/28/2021 22:30,14.0814,21.7102
10/28/2021 22:40,17.4832,15.003120000000001
10/28/2021 22:50,18.7052,15.34866
10/28/2021 23:00,22.234299999999998,19.66364
10/28/2021 23:10,25.0504,19.680880000000002
10/28/2021 23:20,32.0955,23.89278
10/28/2021 23:30,37.4033,23.63221
10/28/2021 23:40,35.0351,30.66751
10/28/2021 23:50,27.5929,30.24509
10/29/2021 0:00,19.4447,33.470699999999994
10/29/2021 0:10,15.319,32.56341
10/29/2021 0:20,12.1405,32.0274
10/29/2021 0:30,17.866400000000002,19.37989
10/29/2021 0:40,35.8647,13.741
10/29/2021 0:50,60.9717,13.550790000000001
10/29/2021 1:00,76.43660000000001,33.23488
10/29/2021 1:10,72.9513,33.1697
10/29/2021 1:20,66.08210000000001,31.95765
10/29/2021 1:30,70.8445,60.779379999999996
10/29/2021 1:40,69.4468,55.55536
10/29/2021 1:50,52.9747,53.789660000000005
10/29/2021 2:00,44.9031,57.35598
10/29/2021 2:10,43.7481,55.56711
10/29/2021 2:20,36.8642,54.023410000000005
10/29/2021 2:30,33.2988,37.683
10/29/2021 2:40,26.531299999999998,31.99094
10/29/2021 2:50,27.8752,31.29099
10/29/2021 3:00,38.787699999999994,25.11861
10/29/2021 3:10,43.6367,24.69878
10/29/2021 3:20,45.8594,24.3382
10/29/2021 3:30,40.5398,32.85989
10/29/2021 3:40,38.9418,36.78556
10/29/2021 3:50,48.739,35.63084
10/29/2021 4:00,75.5192,33.97797
10/29/2021 4:10,85.8509,32.75233
10/29/2021 4:20,83.304,50.6091
10/29/2021 4:30,96.059,53.08568
10/29/2021 4:40,83.016,51.31659
10/29/2021 4:50,88.3341,65.73104
10/29/2021 5:00,82.2667,63.47638
10/29/2021 5:10,76.00389999999999,65.39562000000001
10/29/2021 5:20,87.0762,63.61004
10/29/2021 5:30,87.229,61.177769999999995
10/29/2021 5:40,77.3117,59.09255
10/29/2021 5:50,63.936,68.53773
10/29/2021 6:00,57.5946,66.39746000000001
10/29/2021 6:10,60.8852,66.71624
10/29/2021 6:20,54.6788,64.83827
10/29/2021 6:30,59.9204,48.10895
10/29/2021 6:40,69.7627,46.30759
10/29/2021 6:50,74.4529,43.65641
10/29/2021 7:00,60.2423,41.94496
10/29/2021 7:10,65.41080000000001,54.7706
10/29/2021 7:20,64.1512,52.509339999999995
10/29/2021 7:30,69.118,46.80654
10/29/2021 7:40,68.52380000000001,45.1639
10/29/2021 7:50,61.307,51.822410000000005
10/29/2021 8:00,48.5724,50.075669999999995
10/29/2021 8:10,43.3805,52.56256
10/29/2021 8:20,47.2662,50.60689
10/29/2021 8:30,44.2068,37.66366
10/29/2021 8:40,44.4824,36.321949999999994
10/29/2021 8:50,39.97,36.11649
10/29/2021 9:00,40.344699999999996,34.82524
10/29/2021 9:10,31.649900000000002,33.2364
10/29/2021 9:20,25.2483,32.03981
10/29/2021 9:30,20.0323,32.39424
10/29/2021 9:40,19.2855,31.1647
10/29/2021 9:50,18.070400000000003,19.96255
10/29/2021 10:00,22.4321,15.45181
10/29/2021 10:10,24.718799999999998,14.83136
10/29/2021 10:20,27.913,18.230150000000002
10/29/2021 10:30,37.552099999999996,17.43694
10/29/2021 10:40,27.414900000000003,22.08721
10/29/2021 10:50,25.2392,21.18147
10/29/2021 11:00,21.4208,21.40064
10/29/2021 11:10,19.36,20.495759999999997
10/29/2021 11:20,21.527099999999997,17.22166
10/29/2021 11:30,19.2937,16.479020000000002
10/29/2021 11:40,18.4892,17.40364
10/29/2021 11:50,16.864099999999997,16.67946
10/29/2021 12:00,18.7233,14.71325
10/29/2021 12:10,20.7718,14.10928
10/29/2021 12:20,16.924599999999998,15.97266
10/29/2021 12:30,18.3413,15.30711
10/29/2021 12:40,16.0872,14.71572
10/29/2021 12:50,12.3658,13.71631
10/29/2021 13:00,10.1229,12.4122
10/29/2021 13:10,8.0672,11.89551
10/29/2021 13:20,3.6068000000000002,7.7148900000000005
10/29/2021 13:30,3.2049000000000003,7.3998800000000005
10/29/2021 13:40,4.8518,2.78169
10/29/2021 13:50,5.162,2.7006799999999997
10/29/2021 14:00,7.913399999999999,2.63948
10/29/2021 14:10,6.6818,3.93058
10/29/2021 14:20,8.4962,3.8345599999999997
10/29/2021 14:30,10.944700000000001,5.8904499999999995
10/29/2021 14:40,15.150799999999998,5.66026
10/29/2021 14:50,18.595599999999997,6.9122200000000005
10/29/2021 15:00,12.7047,6.88348
10/29/2021 15:10,8.236600000000001,13.15022
10/29/2021 15:20,7.3773,11.05368
10/29/2021 15:30,5.668100000000001,10.8873
10/29/2021 15:40,7.4687,6.5568
10/29/2021 15:50,13.014100000000001,6.326
10/29/2021 16:00,16.9211,6.08491
10/29/2021 16:10,24.576900000000002,5.82524
10/29/2021 16:20,25.168,15.15679
10/29/2021 16:30,23.7939,14.476450000000002
10/29/2021 16:40,20.328,13.93296
10/29/2021 16:50,18.3643,18.96199
10/29/2021 17:00,19.0835,18.274279999999997
10/29/2021 17:10,21.3145,15.812940000000001
10/29/2021 17:20,21.5619,15.10769
10/29/2021 17:30,25.672,14.49644
10/29/2021 17:40,28.2031,18.16179
10/29/2021 17:50,28.6014,17.47803
10/29/2021 18:00,33.1615,22.03062
10/29/2021 18:10,37.565400000000004,21.21659
10/29/2021 18:20,36.145,26.51357
10/29/2021 18:30,35.9582,25.513840000000002
10/29/2021 18:40,32.846599999999995,29.45643
10/29/2021 18:50,32.911300000000004,28.26622
10/29/2021 19:00,33.700300000000006,27.20071
10/29/2021 19:10,31.8876,25.52843
10/29/2021 19:20,31.496,26.121380000000002
10/29/2021 19:30,33.198699999999995,25.05913
10/29/2021 19:40,28.5452,24.13321
10/29/2021 19:50,23.4426,27.00918
10/29/2021 20:00,19.4651,27.9868
10/29/2021 20:10,20.4009,27.60377
10/29/2021 20:20,19.741,20.5942
10/29/2021 20:30,18.3951,20.55743
10/29/2021 20:40,19.1373,20.10686
10/29/2021 20:50,23.5702,18.78
10/29/2021 21:00,21.253,18.73279
10/29/2021 21:10,22.243,17.77315
10/29/2021 21:20,26.105,17.778650000000003
10/29/2021 21:30,23.6833,17.79751
10/29/2021 21:40,21.714299999999998,17.38814
10/29/2021 21:50,19.401,20.06918
10/29/2021 22:00,18.8313,19.55898
10/29/2021 22:10,19.5478,18.99598
10/29/2021 22:20,21.7121,18.24253
10/29/2021 22:30,24.5664,17.6018
10/29/2021 22:40,24.837799999999998,16.89984
10/29/2021 22:50,25.232599999999998,16.19423
10/29/2021 23:00,27.593700000000002,15.38142
10/29/2021 23:10,37.215199999999996,14.50324
10/29/2021 23:20,37.7415,24.00184
10/29/2021 23:30,28.8725,22.97523
10/29/2021 23:40,24.1187,22.53776
10/29/2021 23:50,20.759,22.24456
10/30/2021 0:00,19.9449,20.26262
10/30/2021 0:10,25.7588,19.988259999999997
10/30/2021 0:20,33.51,19.83962
10/30/2021 0:30,30.2946,19.801119999999997
10/30/2021 0:40,22.4734,19.83416
10/30/2021 0:50,13.614600000000001,19.94515
10/30/2021 1:00,15.9245,20.08658
10/30/2021 1:10,26.4083,26.681169999999998
10/30/2021 1:20,30.9091,26.36545
10/30/2021 1:30,30.9187,26.36862
10/30/2021 1:40,20.700599999999998,22.09515
10/30/2021 1:50,8.2135,21.30779
10/30/2021 2:00,8.3366,20.44878
10/30/2021 2:10,12.1835,19.49388
10/30/2021 2:20,13.1974,18.462619999999998
10/30/2021 2:30,11.674,8.52527
10/30/2021 2:40,6.096,11.266309999999999
10/30/2021 2:50,5.6256,11.24907
10/30/2021 3:00,5.3137,6.43862
10/30/2021 3:10,7.507899999999999,6.68511
10/30/2021 3:20,5.681,6.96857
10/30/2021 3:30,5.2017,6.3212399999999995
10/30/2021 3:40,6.014,5.32433
10/30/2021 3:50,5.2862,5.53852
10/30/2021 4:00,5.0691999999999995,6.57011
10/30/2021 4:10,4.3145,6.75164
10/30/2021 4:20,6.420100000000001,6.32434
10/30/2021 4:30,7.3311,6.53155
10/30/2021 4:40,8.731,6.94817
10/30/2021 4:50,12.181,7.1178
10/30/2021 5:00,11.7446,8.64514
10/30/2021 5:10,6.0706999999999995,8.75149
10/30/2021 5:20,2.7228000000000003,10.194510000000001
10/30/2021 5:30,1.7728,10.25171
10/30/2021 5:40,3.6269,4.47774
10/30/2021 5:50,5.1161,4.80711
10/30/2021 6:00,2.7611,4.3597399999999995
10/30/2021 6:10,0.2763,4.70358
10/30/2021 6:20,0.2601,5.02547
10/30/2021 6:30,1.1245,4.0783000000000005
10/30/2021 6:40,4.4112,2.94075
10/30/2021 6:50,4.7351,3.56977
10/30/2021 7:00,3.4685,7.60977
10/30/2021 7:10,1.5252999999999999,8.11371
10/30/2021 7:20,0.9101,6.134510000000001
10/30/2021 7:30,0.9843,6.77454
10/30/2021 7:40,1.6656,4.02018
10/30/2021 7:50,1.1297000000000001,4.40951
10/30/2021 8:00,0.8082999999999999,4.6255
10/30/2021 8:10,0.0676,4.919560000000001
10/30/2021 8:20,0.0,5.13721
10/30/2021 8:30,0.1779,2.97991
10/30/2021 8:40,1.2023,3.37453
10/30/2021 8:50,0.8049,5.711180000000001
10/30/2021 9:00,0.3419,6.62263
10/30/2021 9:10,0.5494,5.9985100000000005
10/30/2021 9:20,0.26680000000000004,5.75795
10/30/2021 9:30,0.3014,6.80767
10/30/2021 9:40,0.8704,5.57162
10/30/2021 9:50,1.1076,6.336939999999999
10/30/2021 10:00,3.0218000000000003,5.95216
10/30/2021 10:10,4.9818999999999996,6.66775
10/30/2021 10:20,3.4144,8.273
10/30/2021 10:30,4.2882,8.8814
10/30/2021 10:40,3.3295,7.77477
10/30/2021 10:50,5.3868,8.305040000000002
10/30/2021 11:00,2.8499,8.300040000000001
10/30/2021 11:10,3.4857,8.71558
10/30/2021 11:20,4.6762,6.59243
10/30/2021 11:30,4.984100000000001,7.08779
10/30/2021 11:40,4.9321,7.65942
10/30/2021 11:50,7.1873000000000005,8.265889999999999
10/30/2021 12:00,10.9506,8.42408
10/30/2021 12:10,12.6251,8.992120000000002
10/30/2021 12:20,14.6059,14.18483
10/30/2021 12:30,22.3432,14.531540000000001
10/30/2021 12:40,26.729599999999998,16.73126
10/30/2021 12:50,31.0452,16.931759999999997
10/30/2021 13:00,25.4387,23.16592
10/30/2021 13:10,17.6915,23.09984
10/30/2021 13:20,15.3057,23.51845
10/30/2021 13:30,22.340799999999998,23.43436
10/30/2021 13:40,22.2963,17.96172
10/30/2021 13:50,19.2208,17.63782
10/30/2021 14:00,12.807,20.82531
10/30/2021 14:10,13.1255,20.3066
10/30/2021 14:20,16.4632,19.71536
10/30/2021 14:30,19.4712,12.91983
10/30/2021 14:40,14.835799999999999,15.55527
10/30/2021 14:50,9.047,15.55551
10/30/2021 15:00,8.258799999999999,16.99459
10/30/2021 15:10,7.2759,17.02084
10/30/2021 15:20,4.3001000000000005,9.69291
10/30/2021 15:30,4.2898000000000005,10.06117
10/30/2021 15:40,3.2095,7.75047
10/30/2021 15:50,0.3967,7.85468
10/30/2021 16:00,0.013300000000000001,6.72019
10/30/2021 16:10,0.0,4.80163
10/30/2021 16:20,0.0,2.49894
10/30/2021 16:30,0.0,2.73034
10/30/2021 16:40,0.0,3.1501799999999998
10/30/2021 16:50,0.0,2.81632
10/30/2021 17:00,0.0,3.26446
10/30/2021 17:10,0.0,3.08107
10/30/2021 17:20,0.0,3.54307
10/30/2021 17:30,0.0,3.15634
10/30/2021 17:40,0.0,2.90655
10/30/2021 17:50,0.0,3.34197
10/30/2021 18:00,0.0,2.7329299999999996
10/30/2021 18:10,0.0,3.1898899999999997
10/30/2021 18:20,0.0,2.82998
10/30/2021 18:30,0.0,3.28235
10/30/2021 18:40,0.0,2.7767199999999996
10/30/2021 18:50,0.0,3.2583
10/30/2021 19:00,0.0,3.0004299999999997
10/30/2021 19:10,0.0,3.47202
10/30/2021 19:20,0.0073,2.86546
10/30/2021 19:30,0.032600000000000004,3.3615999999999997
10/30/2021 19:40,0.0,2.8650100000000003
10/30/2021 19:50,0.0013,3.17991
10/30/2021 20:00,0.047299999999999995,2.5521700000000003
10/30/2021 20:10,0.1784,2.8408800000000003
10/30/2021 20:20,0.001,3.73469
10/30/2021 20:30,0.0,4.54246
10/30/2021 20:40,0.0198,3.7690300000000003
10/30/2021 20:50,0.0,4.37126
